2;1;1;16;indexes;1647228470.379703;2614.752330;27586529848
2;1;1;16;pkey;1647231085.143667;586.565740;14410472064
2;1;1;16;fkey;1647231671.719073;629.934676;9711240
2;1;1;16;analyze;1647232301.660945;178.300236;1997208944
32;16;1;16;copy;1647244319.852568;1901.126682;85375357424
32;16;1;16;indexes;1647246220.986670;2368.455564;24763284248
32;16;1;16;pkey;1647248589.454592;446.254749;13115393448
32;16;1;16;fkey;1647249035.716603;507.545275;35048
32;16;1;16;analyze;1647249543.268596;47.372335;10949216
1;1;1;16;copy;1647262796.126017;2376.238976;95124065344
1;1;1;16;indexes;1647265172.372613;2994.166815;30904403112
1;1;1;16;pkey;1647268166.550008;718.040706;15566625568
1;1;1;16;fkey;1647268884.600086;763.712087;24463864
1;1;1;16;analyze;1647269648.319406;292.924539;4659293472
8;32;1;16;copy;1647283134.930028;1927.898608;85804673304
8;32;1;16;indexes;1647285062.835918;2603.722535;25199623224
8;32;1;16;pkey;1647287666.569998;499.113452;13266033880
8;32;1;16;fkey;1647288165.692522;530.578403;1806784
8;32;1;16;analyze;1647288696.277672;108.049145;377443936
1;2;1;16;copy;1647300836.446371;2296.826544;93945840688
1;2;1;16;indexes;1647303133.280631;3551.302881;30577860288
1;2;1;16;pkey;1647306684.595647;714.228345;15369871232
1;2;1;16;fkey;1647307398.831103;767.687682;10552712
1;2;1;16;analyze;1647308166.525982;297.541360;4640186672
2;16;1;16;copy;1647321739.693121;2086.068201;88903721944
2;16;1;16;indexes;1647323825.773919;2614.801293;26922169320
2;16;1;16;pkey;1647326440.586058;546.340732;14097018856
2;16;1;16;fkey;1647326986.936402;637.127174;34229200
2;16;1;16;analyze;1647327624.070418;180.295172;1982204520
4;32;1;16;copy;1647339653.225183;1976.975997;86804194400
4;32;1;16;indexes;1647341630.214585;2565.262693;25769044664
4;32;1;16;pkey;1647344195.487503;489.125838;13538563328
4;32;1;16;fkey;1647344684.620836;623.265161;5921912
4;32;1;16;analyze;1647345307.893577;122.687564;905760576
2;64;1;16;copy;1647357237.076576;2092.926313;88806012832
2;64;1;16;indexes;1647359330.015428;2669.676064;26896102752
2;64;1;16;pkey;1647361999.701196;551.906224;14083945944
2;64;1;16;fkey;1647362551.616990;671.741645;67384
2;64;1;16;analyze;1647363223.365476;175.409062;2008210000
2;8;1;16;copy;1647375263.623366;2092.734464;89034345256
2;8;1;16;indexes;1647377356.371823;2590.138259;26993123568
2;8;1;16;pkey;1647379946.522060;554.144565;14108192328
2;8;1;16;fkey;1647380500.674091;626.683396;27417856
2;8;1;16;analyze;1647381127.364877;173.187200;1970116008
8;1;1;16;copy;1647393138.154487;1941.079753;87799220856
8;1;1;16;indexes;1647395079.241277;2639.119948;25782418344
8;1;1;16;pkey;1647397718.373666;526.956378;13611077920
8;1;1;16;fkey;1647398245.336739;530.083115;12013456
8;1;1;16;analyze;1647398775.428668;92.569412;342539472
32;64;1;16;copy;1647410831.670873;1888.789626;85277536688
32;64;1;16;indexes;1647412720.475317;2397.180190;24769054488
32;64;1;16;pkey;1647415117.668162;451.566633;13077062136
32;64;1;16;fkey;1647415569.242267;191.899498;34968
32;64;1;16;analyze;1647415761.151067;42.383212;1975008
4;4;1;16;copy;1647429807.027352;1975.498624;87251888560
4;4;1;16;indexes;1647431782.533784;2590.281318;25878022752
4;4;1;16;pkey;1647434372.825486;494.252657;13623934096
4;4;1;16;fkey;1647434867.085111;559.525613;24632984
4;4;1;16;analyze;1647435426.618545;123.165045;900117448
16;2;1;16;copy;1647447109.008366;1919.468071;86346032368
16;2;1;16;indexes;1647449028.483911;2539.410607;25179371592
16;2;1;16;pkey;1647451567.905901;516.397699;13321827936
16;2;1;16;fkey;1647452084.312488;567.748016;114272
16;2;1;16;analyze;1647452652.067137;67.445089;106512304
2;32;1;16;copy;1647464849.938681;2093.276242;88838559896
2;32;1;16;indexes;1647466943.228386;2626.820368;26918632224
2;32;1;16;pkey;1647469570.060621;563.484848;14063853464
2;32;1;16;fkey;1647470133.552370;701.288805;18684888
2;32;1;16;analyze;1647470834.848633;181.954939;2002910944
8;2;1;16;copy;1647482961.623043;1928.986353;86758297592
8;2;1;16;indexes;1647484890.616686;2640.653899;25465391120
8;2;1;16;pkey;1647487531.281423;523.847022;13440719416
8;2;1;16;fkey;1647488055.136804;539.816605;3277784
8;2;1;16;analyze;1647488594.960253;97.008607;367337216
2;2;1;16;copy;1647500644.716444;2106.063130;89826140064
2;2;1;16;indexes;1647502750.793019;2602.959098;27220045280
2;2;1;16;pkey;1647505353.763428;580.174175;14255908280
2;2;1;16;fkey;1647505933.944230;627.291088;22658984
2;2;1;16;analyze;1647506561.244128;178.207843;1983522448
16;1;1;16;copy;1647518567.120264;1924.050899;87383288208
16;1;1;16;indexes;1647520491.178424;2542.320487;25487700704
16;1;1;16;pkey;1647523033.510391;526.831780;13488023112
16;1;1;16;fkey;1647523560.351678;565.661000;10678032
16;1;1;16;analyze;1647524126.022684;64.505439;84720464
16;4;1;16;copy;1647536283.295584;1915.744099;85841565552
16;4;1;16;indexes;1647538199.046901;2530.417313;25019732504
16;4;1;16;pkey;1647540729.476630;479.798716;13232657192
16;4;1;16;fkey;1647541209.284517;515.045535;6493000
16;4;1;16;analyze;1647541724.337167;76.647519;121395168
16;8;1;16;copy;1647553914.491011;1886.121766;85587947768
16;8;1;16;indexes;1647555800.634954;2491.817973;24991855808
16;8;1;16;pkey;1647558292.464671;472.515483;13185749832
16;8;1;16;fkey;1647558764.989593;524.078430;35424
16;8;1;16;analyze;1647559289.077203;66.303202;89885144
8;4;1;16;copy;1647571718.634095;1933.584578;86247048184
8;4;1;16;indexes;1647573652.226171;2689.457524;25315946640
8;4;1;16;pkey;1647576341.697471;511.083539;13355654424
8;4;1;16;fkey;1647576852.791473;524.228011;110496
8;4;1;16;analyze;1647577377.026786;105.667792;373442368
8;16;1;16;copy;1647589264.426202;1927.244481;85867374160
8;16;1;16;indexes;1647591191.678171;2625.434981;25229712200
8;16;1;16;pkey;1647593817.124311;510.085287;13291174608
8;16;1;16;fkey;1647594327.216191;534.314110;21151344
8;16;1;16;analyze;1647594861.537422;92.893891;331364256
1;64;1;16;copy;1647606895.374896;2336.357955;92906652928
1;64;1;16;indexes;1647609231.740170;2933.580949;30215457128
1;64;1;16;pkey;1647612165.333084;666.999071;15201122984
1;64;1;16;fkey;1647612832.339000;762.044292;32386352
1;64;1;16;analyze;1647613594.390533;288.271855;4547149776
8;64;1;16;copy;1647627236.798972;1922.515787;85773029216
8;64;1;16;indexes;1647629159.321934;2689.052754;25196134728
8;64;1;16;pkey;1647631848.388242;517.062123;13274602856
8;64;1;16;fkey;1647632365.459520;540.222944;26349984
8;64;1;16;analyze;1647632905.689357;94.724354;333509440
32;4;1;16;copy;1647644875.305611;1911.928962;85742589768
32;4;1;16;indexes;1647646787.242084;2393.783876;24895176616
32;4;1;16;pkey;1647649181.036326;457.460080;13159976168
32;4;1;16;fkey;1647649638.505120;196.965899;176704
32;4;1;16;analyze;1647649835.480147;42.247276;1845216
16;16;1;16;copy;1647664023.127822;1910.373127;85459150544
16;16;1;16;indexes;1647665933.516318;2446.971471;24923739520
16;16;1;16;pkey;1647668380.500476;467.405212;13156024296
16;16;1;16;fkey;1647668847.912658;531.354471;21131792
16;16;1;16;analyze;1647669379.274698;71.039283;110500304
32;2;1;16;copy;1647681121.430396;1892.442495;86264516256
32;2;1;16;indexes;1647683013.884967;2399.877068;25028176064
32;2;1;16;pkey;1647685413.774187;477.298059;13234872168
32;2;1;16;fkey;1647685891.081141;196.027275;17796768
32;2;1;16;analyze;1647686087.115404;43.706284;1940392
8;8;1;1;copy;1647700366.746853;1958.844199;85994950136
8;8;1;1;indexes;1647702325.598279;2624.825906;25230878536
8;8;1;1;pkey;1647704950.435943;495.391434;13328779840
8;8;1;1;fkey;1647705445.834407;525.421860;110184
8;8;1;1;analyze;1647705971.263358;102.491011;371295768
32;8;1;1;copy;1647718027.530445;1956.675930;85493223896
32;8;1;1;indexes;1647719984.218957;2387.137312;24805356264
32;8;1;1;pkey;1647722371.370089;451.237161;13138523544
32;8;1;1;fkey;1647722822.613907;192.261285;35064
32;8;1;1;analyze;1647723014.883891;44.267029;1923520
1;8;1;1;copy;1647737282.461268;2464.372107;93172576360
1;8;1;1;indexes;1647739746.840787;2999.811723;30268436720
1;8;1;1;pkey;1647742746.662708;681.497066;15223472032
1;8;1;1;fkey;1647743428.166915;760.275133;21927544
1;8;1;1;analyze;1647744188.449251;292.794922;4585796632
4;64;1;1;copy;1647757694.911879;2027.015352;86773678856
4;64;1;1;indexes;1647759721.934832;2623.262743;25748795432
4;64;1;1;pkey;1647762345.210910;491.736661;13565383120
4;64;1;1;fkey;1647762836.954891;554.815984;73976
4;64;1;1;analyze;1647763391.778024;132.231128;890839456
32;1;1;1;copy;1647775119.166285;2097.405874;87290400336
32;1;1;1;indexes;1647777216.584576;2459.764029;25352559056
32;1;1;1;pkey;1647779676.362443;494.792876;13388217688
32;1;1;1;fkey;1647780171.162376;192.106770;35784
32;1;1;1;analyze;1647780363.276357;43.040554;1881472
4;1;1;1;copy;1647793626.181689;2188.222909;88823766680
4;1;1;1;indexes;1647795814.412081;2675.236017;26409179928
4;1;1;1;pkey;1647798489.658318;540.635344;13876429240
4;1;1;1;fkey;1647799030.302622;554.497448;14723360
4;1;1;1;analyze;1647799584.807204;131.245997;854625096
1;4;1;1;copy;1647811401.076566;2490.076115;93461521536
1;4;1;1;indexes;1647813891.160154;3109.327641;30334255544
1;4;1;1;pkey;1647817000.499604;698.870075;15282853360
1;4;1;1;fkey;1647817699.377045;762.922274;3999824
1;4;1;1;analyze;1647818462.306360;292.555114;4611836384
1;16;1;1;copy;1647832006.309247;2448.536189;93037583808
1;16;1;1;indexes;1647834454.852816;2935.223613;30222537952
1;16;1;1;pkey;1647837390.088202;692.408259;15204810520
1;16;1;1;fkey;1647838082.503347;765.499887;29051288
1;16;1;1;analyze;1647838848.010224;294.319924;4568060544
16;64;1;1;copy;1647852458.559228;1961.357210;85367197424
16;64;1;1;indexes;1647854419.923534;2597.822046;24904379376
16;64;1;1;pkey;1647857017.756606;478.058479;13154280176
16;64;1;1;fkey;1647857495.824169;508.186505;1581616
16;64;1;1;analyze;1647858004.017702;72.417957;109632376
1;32;1;1;copy;1647869540.930182;2415.741069;92943585248
1;32;1;1;indexes;1647871956.679678;2923.652751;30229634712
1;32;1;1;pkey;1647874880.344544;693.487946;15194705576
1;32;1;1;fkey;1647875573.839637;761.994896;30799656
1;32;1;1;analyze;1647876335.841917;291.413092;4558457416
4;8;1;1;copy;1647889844.549670;2072.898968;86996690416
4;8;1;1;indexes;1647891917.455964;2630.718940;25801437080
4;8;1;1;pkey;1647894548.186476;507.932055;13597420880
4;8;1;1;fkey;1647895056.126108;555.347672;5976264
4;8;1;1;analyze;1647895611.481573;121.172668;903662128
32;32;1;1;copy;1647907163.435670;1925.973155;85316945936
32;32;1;1;indexes;1647909089.416071;2343.079021;24762034368
32;32;1;1;pkey;1647911432.508669;446.465958;13098517448
32;32;1;1;fkey;1647911878.984119;187.460633;34968
32;32;1;1;analyze;1647912066.453708;41.886950;1974712
2;4;1;1;copy;1647925959.804206;2195.334441;89298002712
2;4;1;1;indexes;1647928155.151665;2809.986735;27079261760
2;4;1;1;pkey;1647930965.149241;598.687113;14154425192
2;4;1;1;fkey;1647931563.845724;621.201536;11505464
2;4;1;1;analyze;1647932185.054218;176.150894;1981318224
4;2;1;1;copy;1647943822.783489;2118.876843;87770456304
4;2;1;1;indexes;1647945941.667754;2700.896824;26061383216
4;2;1;1;pkey;1647948642.571824;549.226163;13722258144
4;2;1;1;fkey;1647949191.804812;551.856254;30075488
4;2;1;1;analyze;1647949743.667799;131.442671;853226368
16;32;1;1;copy;1647961262.121497;1915.678749;85400112808
16;32;1;1;indexes;1647963177.815634;2467.159960;24926646440
16;32;1;1;pkey;1647965644.989017;468.250576;13161912192
16;32;1;1;fkey;1647966113.246234;501.662993;35352
16;32;1;1;analyze;1647966614.916193;68.276184;95343160
4;16;1;1;copy;1647978593.979381;2049.683813;86869146048
4;16;1;1;indexes;1647980643.670584;2558.525172;25799315352
4;16;1;1;pkey;1647983202.207928;477.559264;13551527432
4;16;1;1;fkey;1647983679.774663;611.092727;2178840
4;16;1;1;analyze;1647984290.874223;126.013836;896310456
2;1;1;1;copy;1647995988.031784;2301.192200;90905404936
2;1;1;1;indexes;1647998289.237224;2773.669697;27560015376
2;1;1;1;pkey;1648001062.917149;589.271251;14413849864
2;1;1;1;fkey;1648001652.200450;621.971065;11484360
2;1;1;1;analyze;1648002274.178084;186.282385;2019252568
32;16;1;1;copy;1648014100.567394;1951.722895;85381265744
32;16;1;1;indexes;1648016052.297612;2358.038777;24782742704
32;16;1;1;pkey;1648018410.348253;441.142800;13105164808
32;16;1;1;fkey;1648018851.498035;189.055589;517608
32;16;1;1;analyze;1648019040.560354;41.317330;1839720
1;1;1;1;copy;1648032004.140993;2650.504391;95234598224
1;1;1;1;indexes;1648034654.653056;3017.085443;30838387720
1;1;1;1;pkey;1648037671.749910;723.035786;15566134664
1;1;1;1;fkey;1648038394.792694;760.348508;24705640
1;1;1;1;analyze;1648039155.148209;305.562401;4617183000
8;32;1;1;copy;1648052439.433230;1965.239224;85805761168
8;32;1;1;indexes;1648054404.679650;2629.565492;25189029000
8;32;1;1;pkey;1648057034.257525;506.472281;13270852448
8;32;1;1;fkey;1648057540.736747;518.935308;8157744
8;32;1;1;analyze;1648058059.680053;96.788495;377344104
1;2;1;1;copy;1648069894.574236;2572.022447;94052276272
1;2;1;1;indexes;1648072466.604461;3014.751278;30487201760
1;2;1;1;pkey;1648075481.367389;706.271135;15366462888
1;2;1;1;fkey;1648076187.645639;758.187182;41079176
1;2;1;1;analyze;1648076945.839520;300.168595;4599399928
2;16;1;1;copy;1648090105.250151;2169.378884;88905018424
2;16;1;1;indexes;1648092274.641464;2645.770444;26936159720
2;16;1;1;pkey;1648094920.421796;550.058613;14096522184
2;16;1;1;fkey;1648095470.489767;692.762806;33650680
2;16;1;1;analyze;1648096163.259362;181.978175;1969903312
4;32;1;1;copy;1648108020.401343;2022.001980;86805510904
4;32;1;1;indexes;1648110042.411203;2560.156067;25748584072
4;32;1;1;pkey;1648112602.574733;477.212802;13562851320
4;32;1;1;fkey;1648113079.794666;590.502728;23723664
4;32;1;1;analyze;1648113670.304000;120.698706;884705944
2;64;1;1;copy;1648125293.747043;2128.360572;88807296144
2;64;1;1;indexes;1648127422.120332;2664.449768;26939218040
2;64;1;1;pkey;1648130086.582809;538.602553;14065547024
2;64;1;1;fkey;1648130625.194904;676.565726;11331520
2;64;1;1;analyze;1648131301.767385;171.657694;1972841096
2;8;1;1;copy;1648143033.180744;2168.916758;89035612632
2;8;1;1;indexes;1648145202.111532;2634.672983;26966807784
2;8;1;1;pkey;1648147836.794530;555.951951;14091781832
2;8;1;1;fkey;1648148392.756868;620.925526;9142552
2;8;1;1;analyze;1648149013.690016;171.441345;2031731608
8;1;1;1;copy;1648160733.155827;2094.958721;87800563408
8;1;1;1;indexes;1648162828.122156;2696.844491;25792041872
8;1;1;1;pkey;1648165524.977993;530.611178;13594383160
8;1;1;1;fkey;1648166055.597390;520.565879;110560
8;1;1;1;analyze;1648166576.170139;98.919742;362016784
32;64;1;1;copy;1648178370.637987;1907.089487;85274080944
32;64;1;1;indexes;1648180277.740748;2386.261966;24754584928
32;64;1;1;pkey;1648182664.015210;443.555739;13083417552
32;64;1;1;fkey;1648183107.579796;497.263682;2640856
32;64;1;1;analyze;1648183604.850237;44.016070;7919576
4;4;1;1;copy;1648196413.359006;2068.283159;87253152792
4;4;1;1;indexes;1648198481.654443;2696.387305;25914147208
4;4;1;1;pkey;1648201178.053756;516.479374;13639144224
4;4;1;1;fkey;1648201694.540163;560.584741;12119712
4;4;1;1;analyze;1648202255.131893;131.440339;861837032
16;2;1;1;copy;1648213652.963539;2030.976475;86348356944
16;2;1;1;indexes;1648215683.947151;2544.055019;25176559200
16;2;1;1;pkey;1648218228.013822;504.214092;13320401080
16;2;1;1;fkey;1648218732.234723;500.616371;114248
16;2;1;1;analyze;1648219232.858165;70.493079;111251576
2;32;1;1;copy;1648231233.873653;2179.841602;88839835296
2;32;1;1;indexes;1648233413.727451;2632.985230;26920682816
2;32;1;1;pkey;1648236046.723059;551.058609;14085022632
2;32;1;1;fkey;1648236597.790351;690.989294;32718712
2;32;1;1;analyze;1648237288.786342;171.233547;1966254680
8;2;1;1;copy;1648249126.577251;2019.719824;86759724256
8;2;1;1;indexes;1648251146.304037;2686.015643;25457427080
8;2;1;1;pkey;1648253832.331414;526.844940;13452984920
8;2;1;1;fkey;1648254359.185859;524.334578;15092792
8;2;1;1;analyze;1648254883.527457;99.677277;351711280
2;2;1;1;copy;1648266701.024633;2250.722794;89827436680
2;2;1;1;indexes;1648268951.755911;2663.845963;27196216256
2;2;1;1;pkey;1648271615.613047;580.467333;14253763224
2;2;1;1;fkey;1648272196.092008;622.795897;19623992
2;2;1;1;analyze;1648272818.895247;184.253029;2013189896
16;1;1;1;copy;1648284594.320263;2059.735775;87383042224
16;1;1;1;indexes;1648286654.071728;2565.376693;25525416304
16;1;1;1;pkey;1648289219.461720;511.596421;13475279672
16;1;1;1;fkey;1648289731.065122;500.747789;115640
16;1;1;1;analyze;1648290231.819800;59.295872;70683296
16;4;1;1;copy;1648301775.989636;1929.883913;85840718936
16;4;1;1;indexes;1648303705.889327;2520.199903;25034520952
16;4;1;1;pkey;1648306226.101738;475.375443;13235100032
16;4;1;1;fkey;1648306701.483938;506.994262;6206928
16;4;1;1;analyze;1648307208.485179;60.432493;104999272
16;8;1;1;copy;1648319069.718495;1977.637861;85587297744
16;8;1;1;indexes;1648321047.363633;2553.322889;24965171240
16;8;1;1;pkey;1648323600.698980;481.556592;13208860352
16;8;1;1;fkey;1648324082.262614;551.998266;113264
16;8;1;1;analyze;1648324634.267819;66.177800;93864960
8;4;1;1;copy;1648336668.983610;1972.885619;86248152856
8;4;1;1;indexes;1648338641.876756;2677.686472;25316708456
8;4;1;1;pkey;1648341319.574732;498.766276;13373100456
8;4;1;1;fkey;1648341818.347918;523.922786;899544
8;4;1;1;analyze;1648342342.277682;97.350666;355010528
8;16;1;1;copy;1648353976.444538;1970.670776;85869228712
8;16;1;1;indexes;1648355947.122676;2589.141991;25222818960
8;16;1;1;pkey;1648358536.275982;496.136540;13293996472
8;16;1;1;fkey;1648359032.420969;519.911492;17316864
8;16;1;1;analyze;1648359552.339141;95.590299;339827888
1;64;1;1;copy;1648371278.809899;2436.773586;92928351872
1;64;1;1;indexes;1648373715.591415;2940.727609;30169263496
1;64;1;1;pkey;1648376656.331407;668.273939;15214248344
1;64;1;1;fkey;1648377324.612992;760.635366;5698016
1;64;1;1;analyze;1648378085.255668;293.490862;4587248368
8;64;1;1;copy;1648391389.544392;1973.582964;85774229312
8;64;1;1;indexes;1648393363.134254;2686.947464;25186717080
8;64;1;1;pkey;1648396050.093695;504.246522;13268892440
8;64;1;1;fkey;1648396554.349381;519.987282;10395080
8;64;1;1;analyze;1648397074.343381;99.673605;365146192
32;4;1;1;copy;1648408782.227636;1920.489166;85758626296
32;4;1;1;indexes;1648410702.730459;2380.330596;24903566032
32;4;1;1;pkey;1648413083.073891;449.499563;13152253472
32;4;1;1;fkey;1648413532.583172;187.893211;35136
32;4;1;1;analyze;1648413720.486651;41.329805;1985080
16;16;1;1;copy;1648426659.175254;1934.866751;85461759560
16;16;1;1;indexes;1648428594.049910;2456.930260;24926232856
16;16;1;1;pkey;1648431050.992316;467.780412;13176637512
16;16;1;1;fkey;1648431518.782004;503.079309;2928760
16;16;1;1;analyze;1648432021.869042;69.207025;106142904
32;2;1;1;copy;1648444017.400301;2035.278313;86251593080
32;2;1;1;indexes;1648446052.686022;2419.496281;25065176096
32;2;1;1;pkey;1648448472.193961;471.700887;13216259040
32;2;1;1;fkey;1648448943.903661;188.963132;35408
32;2;1;1;analyze;1648449132.873719;41.450925;1891896
8;8;1;512;copy;1648463100.544228;1877.463530;85993360760
8;8;1;512;indexes;1648464978.015442;2586.940980;25253711512
8;8;1;512;pkey;1648467564.969240;469.278429;13325623560
8;8;1;512;fkey;1648468034.257380;523.735647;15722648
8;8;1;512;analyze;1648468558.000101;90.669323;335374536
32;8;1;512;copy;1648480335.871610;1821.166616;85493276616
32;8;1;512;indexes;1648482157.051693;2318.975123;24847272792
32;8;1;512;pkey;1648484476.039618;429.309743;13095882704
32;8;1;512;fkey;1648484905.360441;188.802860;35064
32;8;1;512;analyze;1648485094.172200;40.451758;1978712
1;8;1;512;copy;1648498099.543324;2287.283960;93113225712
1;8;1;512;indexes;1648500386.835145;2915.166537;30302313104
1;8;1;512;pkey;1648503302.014160;658.674515;15219565856
1;8;1;512;fkey;1648503960.696149;757.934090;5223760
1;8;1;512;analyze;1648504718.637916;287.417988;4629703576
4;64;1;512;copy;1648518023.808358;1926.662542;86772371792
4;64;1;512;indexes;1648519950.483654;2599.279460;25753810928
4;64;1;512;pkey;1648522549.775139;461.986214;13558590920
4;64;1;512;fkey;1648523011.768438;548.604200;16525048
4;64;1;512;analyze;1648523560.379520;125.222284;875594280
32;1;1;512;copy;1648535037.805458;1932.547146;87295637096
32;1;1;512;indexes;1648536970.359829;2390.484679;25367452592
32;1;1;512;pkey;1648539360.856578;466.146458;13372777928
32;1;1;512;fkey;1648539827.012053;187.973131;35784
32;1;1;512;analyze;1648540014.994070;40.538080;2022440
4;1;1;512;copy;1648553061.631018;1928.139706;88822343208
4;1;1;512;indexes;1648554989.778207;2565.877203;26384393504
4;1;1;512;pkey;1648557555.674435;478.741085;13858857640
4;1;1;512;fkey;1648558034.424426;551.565359;6987840
4;1;1;512;analyze;1648558585.996755;123.397879;904132808
1;4;1;512;copy;1648570138.164265;2323.366257;93419712800
1;4;1;512;indexes;1648572461.538308;2968.679804;30380112856
1;4;1;512;pkey;1648575430.230642;644.766379;15278148024
1;4;1;512;fkey;1648576075.007159;755.378841;14141296
1;4;1;512;analyze;1648576830.393178;280.912495;4600133488
1;16;1;512;copy;1648590105.616130;2327.929188;93007410728
1;16;1;512;indexes;1648592433.553305;2869.364349;30247919184
1;16;1;512;pkey;1648595302.929594;663.358257;15197369352
1;16;1;512;fkey;1648595966.297995;768.308720;6935024
1;16;1;512;analyze;1648596734.614068;284.167688;4600229416
16;64;1;512;copy;1648609978.771915;1841.724279;85370209304
16;64;1;512;indexes;1648611820.513584;2537.460050;24872267800
16;64;1;512;pkey;1648614357.985897;451.881400;13153691888
16;64;1;512;fkey;1648614809.876653;543.628231;21281784
16;64;1;512;analyze;1648615353.511276;73.985787;122007784
1;32;1;512;copy;1648626642.137450;2339.600663;92951670768
1;32;1;512;indexes;1648628981.745921;2869.469386;30221301032
1;32;1;512;pkey;1648631851.228926;664.069456;15194096360
1;32;1;512;fkey;1648632515.306275;761.146884;15733880
