2;2;1;1;103436068864;43864088576;147306618803
16;1;1;1;100178149376;41943023616;142132817843
16;4;1;1;100178149376;41943023616;142132817843
16;8;1;1;100178149376;41943023616;142132817843
8;4;1;1;100738932736;42169450496;142916833203
8;16;1;1;100738932736;42169450496;142916833203
1;64;1;1;110255607808;46667295744;156929445811
8;64;1;1;100738932736;42169450496;142916825011
32;4;1;1;99895836672;41803153408;141716942771
16;16;1;1;100178149376;41943023616;142132817843
32;2;1;1;99895836672;41803153408;141716975539
8;8;1;512;100738932736;42169450496;142916833203
32;8;1;512;99895836672;41803153408;141716975539
1;8;1;512;110255607808;46667295744;156929445811
4;64;1;512;101858136064;42809053184;144674176947
32;1;1;512;99895836672;41803153408;141716975539
4;1;1;512;101858136064;42809053184;144674176947
1;4;1;512;110255607808;46667295744;156929449907
1;16;1;512;110255607808;46667295744;156929448883
16;64;1;512;100178149376;41943023616;142132817843
1;32;1;512;110255607808;46667295744;156929449907
4;8;1;512;101858136064;42809053184;144674176947
32;32;1;512;99895836672;41803153408;141716942771
2;4;1;512;103436068864;43864088576;147306616755
4;2;1;512;101858136064;42809053184;144674176947
16;32;1;512;100178149376;41943023616;142132801459
4;16;1;512;101858136064;42809053184;144674176947
2;1;1;512;103436068864;43864088576;147306620851
32;16;1;512;99895836672;41803153408;141716942771
1;1;1;512;110255607808;46667295744;156929448883
8;32;1;512;100738932736;42169450496;142916825011
1;2;1;512;110255607808;46667295744;156929449907
2;16;1;512;103436068864;43864088576;147306620851
4;32;1;512;101858136064;42809053184;144674181043
2;64;1;512;103436068864;43864088576;147306616755
2;8;1;512;103436068864;43864088576;147306620851
8;1;1;512;100738932736;42169450496;142916825011
32;64;1;512;99895836672;41803153408;141716942771
4;4;1;512;101858136064;42809053184;144674176947
16;2;1;512;100178149376;41943023616;142132817843
2;32;1;512;103436068864;43864088576;147306618803
8;2;1;512;100738932736;42169450496;142916833203
2;2;1;512;103436068864;43864088576;147306618803
16;1;1;512;100178149376;41943023616;142132817843
16;4;1;512;100178149376;41943023616;142132801459
16;8;1;512;100178149376;41943023616;142132801459
8;4;1;512;100738932736;42169450496;142916833203
8;16;1;512;100738932736;42169450496;142916833203
1;64;1;512;110255607808;46667295744;156929447859
8;64;1;512;100738932736;42169450496;142916825011
32;4;1;512;99895836672;41803153408;141716942771
16;16;1;512;100178149376;41943023616;142132785075
32;2;1;512;99895836672;41803153408;141716942771
